source,destination,hamming_distance,fitts_ratio
74,72,1,2.0
74,73,1,1.0
74,75,1,1.0
74,76,2,3.3824696368224134
74,77,1,2.2129937233341983
74,78,1,2.7303929402427203
74,79,1,3.110423989693651
74,80,1,3.4109331009461075
74,81,1,3.6595094540862103
74,82,1,3.87148525947732
74,83,2,5.647972298246956
74,84,1,4.1104239896936505
74,85,1,4.268488835925902
74,87,1,2.7303929402427203
74,88,2,4.0630097975258
74,89,1,2.0
74,90,1,1.0
74,91,1,0
74,92,1,1.0
74,93,2,3.3824696368224134
74,94,1,2.2129937233341983
74,95,1,2.7303929402427203
74,96,1,3.110423989693651
74,97,1,3.4109331009461075
74,98,1,3.6595094540862103
74,99,1,3.87148525947732
74,100,2,5.647972298246956
74,101,1,4.1104239896936505
74,102,1,4.268488835925902
74,37,1,2.8645224185036064
74,38,2,2.465270931836582
74,39,1,1.9977609474404245
74,40,1,1.616710802515994
74,41,2,1.7204431615238671
74,42,3,3.6606879687822347
74,43,1,2.321928094887362
74,44,1,2.745926548164838
74,45,2,4.635612399118375
74,46,1,3.192601412926345
74,67,1,2.932400039608816
74,51,1,2.8645224185036064
74,52,2,2.465270931836582
74,53,1,1.9977609474404245
74,54,1,1.616710802515994
74,55,2,1.7204431615238671
74,56,3,3.6606879687822347
74,57,1,2.321928094887362
74,58,1,2.745926548164838
74,59,2,4.635612399118375
74,60,1,3.192601412926345
74,48,1,2.932400039608816
74,32,1,3.449921876346018
74,33,1,3.2989877874440667
74,34,2,4.868425289408147
74,35,1,3.1552970025013383
74,104,1,2.7360894596933534
74,105,1,2.22461696484473
74,62,1,3.449921876346018
74,63,1,3.2989877874440667
74,64,2,4.868425289408147
74,65,1,3.1552970025013383
75,4,7,5.70639387535377
75,5,8,6.506906730128183
75,7,8,6.3057186412735735
75,8,9,6.5168320638004875
75,18,1,4.151819624379912
75,27,1,3.113793055248244
75,28,1,2.7360894596933534
75,70,1,3.110423989693651
75,71,2,4.523561956057013
75,72,1,2.584962500721156
75,73,1,2.0
75,74,1,1.0
75,76,2,2.050626073069968
75,77,1,1.398549376490275
75,78,1,2.2129937233341983
75,79,1,2.7303929402427203
75,80,1,3.110423989693651
75,81,1,3.4109331009461075
75,82,1,3.6595094540862103
75,83,2,5.454739923312576
75,84,1,3.9328858041414634
75,85,1,4.1104239896936505
75,87,1,3.110423989693651
75,88,2,4.523561956057013
75,89,1,2.584962500721156
75,90,1,2.0
75,91,1,1.0
75,92,1,0
75,93,2,2.050626073069968
75,94,1,1.398549376490275
75,95,1,2.2129937233341983
75,96,1,2.7303929402427203
75,97,1,3.110423989693651
75,98,1,3.4109331009461075
75,99,1,3.6595094540862103
75,100,2,5.454739923312576
75,101,1,3.9328858041414634
75,102,1,4.1104239896936505
75,37,1,3.192601412926345
75,38,2,2.8645224185036064
75,39,1,2.465270931836582
75,40,1,1.9977609474404245
75,41,2,1.616710802515994
75,42,3,3.2733685017014
