source,destination,hamming_distance,fitts_ratio
70,81,11,3.4109331009461075
70,82,12,3.540568381362703
70,83,13,5.189824558880018
70,84,14,3.695386490414807
70,85,15,3.802663226732882
70,87,3,0.0
70,88,4,1.6189098326444942
70,89,5,1.2129937233341985
70,90,6,1.73039294024272
70,91,7,2.1104239896936505
70,92,8,2.4109331009461075
70,93,9,4.056831222596676
70,94,10,2.7303929402427203
70,95,11,2.9328858041414634
70,96,12,3.110423989693651
70,97,13,3.2684888359259023
70,98,14,3.4109331009461075
70,99,15,3.540568381362703
70,100,16,5.189824558880018
70,101,17,3.695386490414807
70,102,18,3.802663226732882
70,37,6,1.3219280948873624
70,38,7,1.4868562612142822
70,39,8,1.8073549220576042
70,40,9,2.122375193580379
70,41,10,2.398350882803293
70,42,11,4.034130708994857
70,43,12,2.706126611064223
70,44,13,2.9056972231936236
70,45,14,4.550260115006874
70,46,15,3.134597300530839
70,67,6,1.5292530681348688
70,51,5,1.3219280948873624
70,52,6,1.4868562612142822
70,53,7,1.8073549220576042
70,54,8,2.122375193580379
70,55,9,2.398350882803293
70,56,10,4.034130708994857
70,57,11,2.706126611064223
70,58,12,2.9056972231936236
70,59,13,4.550260115006874
70,60,14,3.134597300530839
70,48,7,1.5292530681348688
70,32,8,2.4170853279277025
70,33,9,2.447474311558649
70,34,10,3.963969056139315
70,35,11,2.5658709989812607
70,104,6,0.3734583955274444
70,105,7,1.030501078891123
70,62,7,2.4170853279277025
70,63,8,2.447474311558649
70,64,9,3.963969056139315
70,65,10,2.5658709989812607
71,4,8,4.983700932253445
71,5,9,5.621103688952665
71,7,9,5.326739033373456
71,8,10,5.626908920895227
71,18,6,2.957613534843351
71,27,5,0.7843230810463896
71,28,6,0.5371702901698444
71,70,1,0.7303929402427201
71,72,1,0.7303929402427201
71,73,2,1.4109331009461072
71,74,3,1.87148525947732
71,75,4,2.2200484808681487
71,76,5,3.8650704199138914
71,77,6,2.579487370655005
71,78,7,2.802663226732882
71,79,8,2.995895601667264
71,80,9,3.166277224427168
71,81,10,3.318645510898061
71,82,11,3.4564477601984764
71,83,12,5.105534414172358
71,84,13,3.6200531651895185
71,85,14,3.7328611958334696
71,87,3,0.7303929402427201
71,88,4,0.0
71,89,5,0.7303929402427201
71,90,6,1.4109331009461072
71,91,7,1.87148525947732
71,92,8,2.2200484808681487
71,93,9,3.8650704199138914
71,94,10,2.579487370655005
71,95,11,2.802663226732882
71,96,12,2.995895601667264
71,97,13,3.166277224427168
71,98,14,3.318645510898061
71,99,15,3.4564477601984764
71,100,16,5.105534414172358
71,101,17,3.6200531651895185
71,102,18,3.7328611958334696
71,37,6,1.399671024417309
71,38,7,1.3438352700967688
71,39,8,1.5907090561342692
71,40,9,1.9184861300677436
71,41,10,2.221009404023194
71,42,11,3.8506285854174886
71,43,12,2.559394390605533
71,44,13,2.7770539433431276
71,45,14,4.420151004471386
71,46,15,3.0244419091304913
71,67,6,1.584092452461782
71,51,5,1.399671024417309
71,52,6,1.3438352700967688
71,53,7,1.5907090561342692
71,54,8,1.9184861300677436
71,55,9,2.221009404023194
71,56,10,3.8506285854174886
71,57,11,2.559394390605533
71,58,12,2.7770539433431276
71,59,13,4.420151004471386
71,60,14,3.0244419091304913
71,48,7,1.584092452461782
71,32,8,2.4304618372146516
71,33,9,2.42069123790956
71,34,10,3.906908120837987
71,35,11,2.4975249114583047
71,104,6,0.7843230810463896
71,105,7,0.5371702901698444
71,62,7,2.4304618372146516
71,63,8,2.42069123790956
71,64,9,3.906908120837987
71,65,10,2.4975249114583047
72,4,8,4.945765316376148
72,5,9,5.605851414448153
72,7,9,5.3279478134253235
72,8,10,5.612306628719172
72,18,6,3.0103592719636283
72,27,5,1.2332054235186847
72,28,6,0.5202501817990663
72,70,2,1.2129937233341985
72,71,1,1.6189098326444942
72,73,1,1.0
72,74,2,1.5849625007211563
72,75,3,2.0
72,76,4,3.6438561897747253
72,77,5,2.4109331009461075
72,78,6,2.6595094540862103
72,79,7,2.87148525947732
72,80,8,3.0562682196467454
72,81,9,3.220048480868149
72,82,10,3.3671168686536177
72,83,11,5.016012317988631
72,84,12,3.540568381362703
72,85,13,3.6595094540862103
72,87,3,1.2129937233341985
72,88,4,1.6189098326444942
72,89,5,0.0
72,90,6,1.0
72,91,7,1.5849625007211563
72,92,8,2.0
72,93,9,3.6438561897747253
72,94,10,2.4109331009461075
72,95,11,2.6595094540862103
72,96,12,2.87148525947732
72,97,13,3.0562682196467454
72,98,14,3.220048480868149
72,99,15,3.3671168686536177
72,100,16,5.016012317988631
72,101,17,3.540568381362703
72,102,18,3.6595094540862103
72,37,6,1.5834701851917543
72,38,7,1.3410607907942105
72,39,8,1.4047331744871363
72,40,9,1.7020171643134112
72,41,10,2.0260237904316205
72,42,11,3.6449817783680483
72,43,12,2.398350882803293
72,44,13,2.6369501264521533
72,45,14,4.2779769114710495
72,46,15,2.9056972231936236
72,67,6,1.7230332390319998
72,51,5,1.5834701851917543
72,52,6,1.3410607907942105
72,53,7,1.4047331744871363
72,54,8,1.7020171643134112
72,55,9,2.0260237904316205
72,56,10,3.6449817783680483
72,57,11,2.398350882803293
72,58,12,2.6369501264521533
72,59,13,4.2779769114710495
72,60,14,2.9056972231936236
72,48,7,1.7230332390319998
72,32,8,2.4690105049839817
72,33,9,2.4202276028716154
72,34,10,3.8762580264131854
72,35,11,2.447474311558649
72,104,6,1.2332054235186847
72,105,7,0.5202501817990663
72,62,7,2.4690105049839817
72,63,8,2.4202276028716154
72,64,9,3.8762580264131854
72,65,10,2.447474311558649
73,4,8,4.886406377895151
73,5,9,5.582960729076214
73,7,9,5.331047507592606
73,8,10,5.590447040304428
73,18,6,3.101878855020143
73,27,5,1.7385231347088437
73,28,6,1.2332054235186847
73,70,3,1.73039294024272
73,71,2,2.635588573791124
73,72,1,1.0
73,74,1,1.0
73,75,2,1.5849625007211563
73,76,3,3.226068079479846
73,77,4,2.1104239896936505
73,78,5,2.4109331009461075
73,79,6,2.6595094540862103
73,80,7,2.87148525947732
73,81,8,3.0562682196467454
73,82,9,3.220048480868149
73,83,10,4.8686021108841455
73,84,11,3.4109331009461075
73,85,12,3.540568381362703
73,87,3,1.73039294024272
73,88,4,2.635588573791124
73,89,5,1.0
73,90,6,0.0
73,91,7,1.0
73,92,8,1.5849625007211563
73,93,9,3.226068079479846
73,94,10,2.1104239896936505
73,95,11,2.4109331009461075
73,96,12,2.6595094540862103
73,97,13,2.87148525947732
73,98,14,3.0562682196467454
73,99,15,3.220048480868149
73,100,16,4.8686021108841455
73,101,17,3.4109331009461075
73,102,18,3.540568381362703
73,37,6,1.9111750681084123
73,38,7,1.5834701851917543
73,39,8,1.3410607907942105
73,40,9,1.4047331744871363
73,41,10,1.7020171643134112
73,42,11,3.283620387157933
73,43,12,2.122375193580379
73,44,13,2.398350882803293
73,45,14,4.034130708994857
73,46,15,2.706126611064223
73,67,6,1.9959190436691034
73,51,5,1.9111750681084123
73,52,6,1.5834701851917543
73,53,7,1.3410607907942105
